,file_name,path,line_count
70,banim_drum_mg1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,644
71,banim_mgkf_mg1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,584
72,banim_forf_sw1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,927
73,banim_pbrf_sp1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1286
74,banim_armm_sp1_4_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,205
75,banim_drmm_sp1_5_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,3309
76,banim_cyc_ax1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,218
77,banim_figm_ax1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,178
78,banim_trof_ro1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,542
79,banim_warm_ar1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,918
80,banim_brsm_ax1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,547
81,banim_form_sw1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,927
82,banim_gar_sp1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1764
83,banim_pakm_sw1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2206
84,banim_arcm_ar1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,195
85,banim_pakm_sw1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,230
86,banim_myrf_sw1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,216
87,banim_bos_at1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1162
88,banim_paif_sw1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2767
89,banim_lorf_sw1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,258
90,banim_grkm_ax1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2016
91,banim_wykm_sp1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2176
92,banim_asnm_sw1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,228
93,banim_fifd_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1032
94,banim_brsm_ax1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1402
95,banim_figm_ax1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1506
96,banim_sks_sw1_5_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,259
97,banim_pekf_sp1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,316
98,banim_lomm_sp1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1715
99,banim_asnm_sw1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2109
100,banim_magf_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,813
101,banim_prim_ro1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,191
102,banim_myrf_sw1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1768
103,banim_forf_sw1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,255
104,banim_pbrf_sp1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1474
105,banim_drum_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1117
106,banim_druf_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1117
107,banim_genm_al1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,792
108,banim_sks_sw1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1158
109,banim_swmm_sw1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,172
110,banim_drkm_sp1_4_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,324
111,banim_mgkm_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,3278
112,banim_necm_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1664
113,banim_snim_ar1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1127
114,banim_pbfm_ax1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,896
115,banim_mdg_at1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,821
116,banim_bram_sw1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,3752
117,banim_banm_ax1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1116
118,banim_swmf_sw1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2161
119,banim_snif_ar1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,183
120,banim_lomm_sp1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,258
121,banim_forf_ar1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2451
122,banim_banm_ax1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,204
123,banim_wykm_sp1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2176
124,banim_sagf_mg1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,317
125,banim_rogm_sw1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1103
126,banim_mgkm_mg1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,584
127,banim_sks_sw1_6_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,259
128,banim_banm_ax1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,528
129,banim_sokm_sp1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1979
130,banim_form_sw1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,255
131,banim_gar_sp1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1764
132,banim_solm_sp1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1008
133,banim_merm_sw1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,220
134,banim_genm_sw1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2030
135,banim_snif_ar1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1127
136,banim_pbmm_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,946
137,banim_sham_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2459
138,banim_swmm_sw1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2161
139,banim_asnm_sw1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2109
140,banim_genm_al1_8_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,255
141,banim_bism_mg1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,790
142,banim_smnm_ro1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1415
143,banim_bism_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,222
144,banim_prif_ro1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,191
145,banim_mcd_ax1_4_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1097
146,banim_cyc_ax1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1314
147,banim_grkm_sp1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2387
148,banim_drmm_sp1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,3311
149,banim_thim_sw1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,967
150,banim_sagf_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1303
151,banim_fakf_sp1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,3162
152,banim_bisf_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,766
153,banim_gog_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1828
154,banim_bram_sw1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,4000
155,banim_zom_at1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1229
156,banim_genm_al1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2464
157,banim_paif_sw1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2168
158,banim_drkm_sp1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2579
159,banim_bae_at1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,931
160,banim_genm_al1_7_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,792
161,banim_monm_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1268
162,banim_drz_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,453
163,banim_zom_at1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1229
164,banim_paif_sw1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,224
165,banim_druf_mg1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,644
166,banim_thim_sw1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,274
167,banim_pekf_sp1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2435
168,banim_necm_ro1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1698
169,banim_brsm_ax1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,214
170,banim_sagm_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1303
171,banim_fifd_hk1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,414
172,banim_warm_ax1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,203
173,banim_grkm_sw1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,249
174,banim_magm_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,813
175,banim_merm_sw1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2312
176,banim_pirm_ax1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,555
177,banim_grkm_sp1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2387
178,banim_mgkf_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,3278
179,banim_lorm_sp1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,257
180,banim_armm_sp1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,205
181,banim_trof_ro1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,211
182,banim_wykm_sp1_4_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,302
183,banim_valf_mg1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,556
184,banim_grkm_sw1_4_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,249
185,banim_ska_ar1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1051
186,banim_sokf_sp1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,236
187,banim_mcd_ax1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,586
188,banim_danf_da1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1141
189,banim_myrm_sw1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1768
190,banim_sks_sw1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,259
191,banim_sagm_mg1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,317
192,banim_genm_al1_5_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2464
193,banim_cer_at1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1063
194,banim_gar_sp1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,369
195,banim_grkm_sw1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2022
196,banim_pirm_ax1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,214
197,banim_figm_ax1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,602
198,banim_mcd_ax1_5_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,586
199,banim_lorf_sw1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1092
200,banim_arcf_ar1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,195
201,banim_prif_ro1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,346
202,banim_grkm_ax1_4_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2016
203,banim_snim_ar1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,183
204,banim_genm_al1_6_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2004
205,banim_mcd_ax1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1097
206,banim_lorf_sw1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1092
207,banim_drmm_sp1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,366
208,banim_arcm_ar1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1047
209,banim_bos_at1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1143
210,banim_drkm_sp1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2579
211,banim_mf_mi1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,226
212,banim_pirm_ax1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,641
213,banim_arcf_ar1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1047
214,banim_grkm_sw1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2022
215,banim_armm_sp1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1270
216,banim_fifd_mg1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1032
217,banim_pbfm_ax1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,560
218,banim_genm_al1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2004
219,banim_rogm_sw1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,204
220,banim_drmm_sp1_6_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,366
221,banim_myrm_sw1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,216
222,banim_sks_sw1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,259
223,banim_armm_sp1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1270
224,banim_asnm_sw1_4_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,228
225,banim_lorf_sw1_4_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1092
226,banim_wykm_sp1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,302
227,banim_sokm_sp1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1562
228,banim_drkm_sp1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,324
229,banim_bgl_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,954
230,banim_gar_sp1_4_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,369
231,banim_warm_ax1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2226
232,banim_bram_sw1_4_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,240
233,banim_stam_ar1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,414
234,banim_drmm_sp1_4_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,3311
235,banim_grkm_ax1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2206
236,banim_sokf_sp1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1997
237,banim_genm_al1_4_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,255
238,banim_prim_ro1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,346
239,banim_sokm_sp1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,236
240,banim_sks_sp1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1262
241,banim_bae_at1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,931
242,banim_smnm_ro1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1313
243,banim_sks_sw1_4_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1158
244,banim_sokf_sp1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1586
245,banim_form_ar1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2451
246,banim_genm_sw1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2030
247,banim_bgl_mg1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,954
248,banim_pbfm_ax1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,170
249,banim_fakf_sp1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,3473
250,banim_bisf_mg1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,259
251,banim_lomf_sw1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1441
252,banim_cyc_ax1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,664
253,banim_sks_sp1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1262
254,banim_shaf_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2459
255,banim_swmf_sw1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,172
256,banim_solm_sp1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,234
257,banim_lorm_sp1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1755
258,banim_valf_mg1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1265
259,banim_fifd_he1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,449
260,banim_grkm_ax1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2206
261,banim_bram_sw1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,572
262,banim_pakm_sw1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,2789
263,banim_mcd_ax1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,185
264,banim_lomf_sw1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,846
265,banim_mcd_ax1_6_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,185
266,banim_fakf_sp1_3_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,334
267,banim_drmm_sp1_2_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,3309
268,banim_mcd_ar1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1314
269,banim_ska_ar1_motion.s,/home/matt/games/fe8/fireemblem8u/data/banim/,1051
270,opanimfx.s,/home/matt/games/fe8/fireemblem8u/asm/,239
271,spline.s,/home/matt/games/fe8/fireemblem8u/asm/,2736
272,code_8086934.s,/home/matt/games/fe8/fireemblem8u/asm/,139
273,arm_call.s,/home/matt/games/fe8/fireemblem8u/asm/,59
274,code_sio_8048260.s,/home/matt/games/fe8/fireemblem8u/asm/,12419
275,libagbsyscall.s,/home/matt/games/fe8/fireemblem8u/asm/,157
276,code_80AC6AC.s,/home/matt/games/fe8/fireemblem8u/asm/,211
277,crt0.s,/home/matt/games/fe8/fireemblem8u/asm/,131
278,banim-ekrdragon.s,/home/matt/games/fe8/fireemblem8u/asm/,193
279,code_sio.s,/home/matt/games/fe8/fireemblem8u/asm/,4994
280,code_battleanim.s,/home/matt/games/fe8/fireemblem8u/asm/,237
281,bmlib-hblank.s,/home/matt/games/fe8/fireemblem8u/asm/,378
282,code_mapanim.s,/home/matt/games/fe8/fireemblem8u/asm/,1183
283,banim-ekrgauge.s,/home/matt/games/fe8/fireemblem8u/asm/,1049
284,code_sio_8042DC8.s,/home/matt/games/fe8/fireemblem8u/asm/,2423
285,bmcommanddbg.s,/home/matt/games/fe8/fireemblem8u/asm/,422
286,m4a_1.s,/home/matt/games/fe8/fireemblem8u/asm/,1730
287,arm.s,/home/matt/games/fe8/fireemblem8u/asm/,833
288,mapanim_eventcall.s,/home/matt/games/fe8/fireemblem8u/asm/,2139
289,keysplit_tables.s,/home/matt/games/fe8/fireemblem8u/sound/,532
290,programmable_wave_data.s,/home/matt/games/fe8/fireemblem8u/sound/,45
291,direct_sound_data.s,/home/matt/games/fe8/fireemblem8u/sound/,2198
292,music_player_table.s,/home/matt/games/fe8/fireemblem8u/sound/,74
293,song_table.s,/home/matt/games/fe8/fireemblem8u/sound/,1008
294,voicegroup010.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
295,voicegroup062.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
296,voicegroup040.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
297,voicegroup018.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
298,voicegroup073.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
299,voicegroup041.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
300,voicegroup090.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,12
301,voicegroup068.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
302,voicegroup014.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,83
303,voicegroup046.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
304,voicegroup027.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,20
305,voicegroup080.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,57
306,voicegroup039.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,21
307,voicegroup042.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
308,voicegroup015.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
309,voicegroup049.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
310,voicegroup012.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
311,voicegroup063.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
312,voicegroup017.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
313,voicegroup026.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
314,voicegroup076.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,75
315,voicegroup029.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
316,voicegroup024.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
